pdes,tp,q,e,w,om,i,M1,K1,orbit_id
1987 U3,2447141.439402025643,.8411667057302886,.9985580735770365,17.40914219226905,261.3417854412032,97.12648071037728,6.1,17.25,JPL 7
1987 W1,2447170.604152276397,.1995184647105148,.9999993915312224,329.2926318715498,226.5279010208567,41.62050035038317,8.9,10.,JPL 5
1987 W2,2447223.568622836491,1.679521743225016,1.000230074467561,233.6268154792242,250.7525594925971,117.7819673357609,9.4,4.5,JPL 2
1987 W3,2447179.181969221496,3.33274485451239,1.0036030577622,194.7131585434836,198.3377132707716,76.70040669090791,9.2,10.,JPL 2
1988 A1,2447251.614882869681,.8413360057805781,.9965633764274857,57.38793426969628,31.51534902334489,73.3223550230319,6.6,9.,JPL 2
1988 B1,2446874.687671877995,5.030938926756805,1.003064789821794,124.2237361715944,325.168068955914,80.56829425460953,5.6,10.,JPL 2
1988 F1,2447129.440947991777,1.174205476295893,.9977148303712777,326.514380512196,288.7638618900883,62.8077422039957,4.8,19.75,JPL 2
1988 J1,2447205.720797919754,1.174487155633374,.9978077677216638,326.5154520849361,288.7650061508437,62.80704966954395,5.9,21.5,JPL 2
1988 L1,2447689.964843174370,2.474297137882745,1.000677161723782,232.1459196062082,115.2550653808959,97.68855989990996,9.2,4.5,JPL 10
1988 Y1,2447507.153164269418,.4278137122523382,1.0,88.12215127690069,315.5230252834693,71.010955287298,12.8,15.5,JPL 2
1989 A1,2447466.303482392908,1.89462089587541,.9986375903448901,351.561502029081,157.0886748663685,52.40972258159897,5.7,16.,JPL 6
1989 A5,2447583.575778930040,2.63963762977597,.9955190584954483,19.10418294745768,137.1393021042256,96.55853481837318,8.3,10.,JPL 2
1989 A6,2447467.587320503295,2.207946223400923,1.0,18.8381430368539,74.31445681303993,25.50559647350688,13.3,4.5,JPL 2
1989 Q1,2447842.416248654996,.6423305102281119,1.000055680059212,150.5710892592149,275.5100708685986,90.14594204719145,8.6,11.5,JPL 12
1989 T1,2447876.442433966218,1.04731853373744,.9906139912840161,68.12599292519786,8.519171559224818,46.03653761099656,12.5,13.75,JPL 2
1989 W1,2447888.388590190570,.3006888887045017,1.000064988346867,205.2588926965027,345.9168791687965,88.38628146982141,8.2,13.,JPL 5
1989 X1,2447991.467574905356,.3497738959103122,1.000228081863031,61.57629376353761,75.92535582935152,58.9563677985423,8.4,13.,JPL 7
1989 Y1,2447993.429856245972,1.56916751174884,1.000301347318485,137.8332824022838,280.009427352646,59.36587406151146,5.3,12.25,JPL 4
1989 Y2,2447838.186770504076,1.975796214980326,.999996489781556,191.736136281269,293.8962651393923,160.3362752621124,10.0,10.,JPL 2
1990 E1,2447967.825532751437,1.068341053813668,1.0,100.6203737449511,348.4449025813774,48.14243049526325,7.1,39.5,JPL 2
1990 K1,2448189.183950577596,.938737631606041,1.000583086635218,242.6663308751048,139.3640973481184,131.5839768965119,4.6,9.5,JPL 9
1990 M1,2448315.158469389631,2.682264352211716,1.001289660713232,18.16967590845522,233.2063141029763,132.7749598546743,10.9,6.75,JPL 2
1990 N1,2448163.243648054500,1.092440860850179,.9953979037532509,180.9205851346244,330.737408706595,143.7834751310391,5.7,10.25,JPL 3
1991 A2,2448236.389052321241,1.434192080577088,.9906638424740422,337.6400991636339,115.522769006283,70.98028030443429,6.4,32.,JPL 2
1991 B1,2448621.690837965531,2.265069092256138,.9935757016990748,74.36878514213619,145.1301585656402,77.28794057014724,6.5,9.5,JPL 2
1991 C3,2448183.056225432389,4.777706013369888,1.002496025303641,320.9297268204805,161.7057958380559,113.4437623321004,7.1,10.,JPL 2
1991 F2,2448641.526196425041,1.517722704048847,1.000421100018706,271.1586496485621,11.83501952991097,95.45655929643364,9.1,5.5,JPL 2
1991 L3,2448445.697440846998,.982684342770944,.9288584031320765,41.47881846837238,329.4315971723207,19.19010771073673,8.9,14.5,JPL 10
1991 L4,2448672.443842044685,4.849874884445977,1.000178766384214,30.7944749223881,253.6507072216527,49.29251377736286,10.1,4.5,JPL 2
1991 Q1,2448745.953045390384,3.193966599922323,.9944886726982101,257.2329686918335,120.4628954674486,90.50620551156364,5.0,15.5,JPL 2
1991 R1,2448206.416940220441,6.981917662293495,.9998516694306198,149.1302095316425,150.1147100480936,104.5220918486352,4.4,11.,JPL 2
1991 T2,2448828.006610491946,.8362622879634103,.9998609384711999,145.2384533503213,49.04916387053873,113.4967463977567,7.8,10.75,JPL 20
1991 X2,2448702.700373033549,.1987967233397178,1.000201387727965,306.985362402392,288.783115284103,95.57437028926191,12.1,16.75,JPL 5
1991 Y1,2448653.491439467493,.6439693866566208,1.000056697563823,197.8725244864647,254.9082576555254,50.02822548115083,10.2,14.75,JPL 5
1992 A1,2448812.217082665449,3.016596631696579,1.004251691899349,239.8430910455528,288.9124043884495,39.2710796128736,12.2,4.5,JPL 2
1992 F1,2448735.191283067077,1.261503396385342,.9959770275487871,65.47565686925191,300.5083098731384,79.29242271015507,5.6,19.,JPL 2
1992 J1,2449236.041973160511,3.007011030180084,.9999734913795164,83.39944199005573,203.3241326250259,124.3187544758918,8.3,9.25,JPL 2
1992 N1,2448814.149681920342,.8193623671792718,1.004624882362232,162.3078535539666,235.1639902838394,57.56797243985144,9.7,10.,JPL 2
1992 Q2,2449061.609691652337,2.038458110298743,.9654182773859064,268.8527962613793,194.6671135242811,106.848256808327,6.0,15.,JPL 2
1992 U1,2449072.179562749248,2.313656020435573,.9994453252919108,54.8641532160828,55.29901976123931,65.9855927341999,9.2,11.25,JPL 2
1992 W1,2448928.118611409921,.6648264472393502,.9930126575513444,310.1707792848151,138.4041858816968,115.1378077458037,12.3,20.75,JPL 2
1993 A1,2449365.401472113340,1.937454603926041,1.001840877206201,130.6660656711199,144.7205386005745,124.878071290721,8.1,4.75,JPL 4
1993 F1,2448839.355199102506,5.901065744875744,1.005403138253239,62.03003601665119,77.51646819754367,53.94023541460478,6.4,9.5,JPL 2
1993 K1,2449385.558342931598,4.849378425317122,1.000113362577726,232.4601145555386,30.32873392172302,67.76684518056288,10.0,4.5,JPL 4
1993 Q1,2449437.777162862527,.967250878692655,1.000322420292731,261.0329608910372,193.7889843579675,105.0264998392923,9.8,4.5,JPL 8
1993 Y1,2449442.595911289875,.8676346411697747,.9935569221319066,353.4675579575653,166.3590730828903,51.58646888894948,12.3,10.,JPL 16
1994 E1,2449319.963274619412,1.751261378238345,.9683518110578635,98.92451674227813,5.175424622176501,145.1402995966359,11.0,12.5,JPL 2
1994 E2,2449499.959130971786,1.158819190008642,.997305281918325,57.49646312645542,166.5686079739317,131.2545672734788,14.3,8.75,JPL 2
1994 G1-A,2449495.034314641803,1.359270498355184,.9990759700524432,61.63254618177406,306.8314031342816,132.8727134762547,6.4,13.5,JPL 2
1994 J2,2449533.114314639381,1.947739738408806,.9962312696194041,192.1161608290362,51.1291920158724,135.9617914106797,9.5,4.5,JPL 2
1994 N1,2449546.439904358633,1.14013963293908,1.000004187674279,123.0719141970736,158.9122502322911,94.37802413721315,11.3,12.5,JPL 2
1994 T1,2449628.057157419533,1.845392222918178,.999494917340769,142.7842780778105,249.9436245123102,101.7376001412728,10.4,5.75,JPL 2
1995 O1,2450537.134907143944,.890537663547794,.9949810027633206,130.4146670659176,282.7334213961641,89.28759424740302,4.8,4.,JPL 226
1995 Q1,2449960.918504977734,.4363869767926454,.9980256711345538,331.1618097200952,178.0547286890203,147.3943011124616,9.6,16.5,JPL 2
1995 Q2,2449932.227355859572,1.889143209749869,.9664928819109674,314.0002790358004,300.7507828018295,168.0075125413942,9.7,22.,JPL 2
1995 Y1,2450137.787425135818,1.054617161325053,1.000269470509257,46.3487012171129,195.7614780561649,54.46607179238238,9.9,15.,JPL 2
1996 B1,2450120.414538789310,1.448787968066914,.990765429434025,151.2833224396429,345.441854951983,51.91892697435366,7.1,31.75,JPL 17
1996 B2,2450204.894144996451,.2302235310262354,.9998916470450123,130.1751209780967,188.045131992156,124.9220493922234,7.4,10.75,JPL 73
1996 E1,2450291.846897390718,1.358954134278129,1.000908588123794,81.10804171930072,149.8413922565162,114.4753782698956,12.5,8.75,JPL 14
1996 J1-A,2450447.876318284534,1.297705820957689,1.00102832817524,14.80107757473941,278.1694364468734,22.51637369847596,6.5,10.0,JPL 26
1996 J1-B,2450447.712678540647,1.2990844093779,1.00059350950148,14.85047016863194,278.1791508556548,22.5113875986251,9.,6.5,JPL 19
1996 N1,2450298.923834571011,.9258214082604733,1.000564203309467,43.96968510776176,234.9003620814501,52.14795009520106,11.9,16.5,JPL 16
1996 P2,2450143.829483216034,2.005853506743677,1.00008353549162,188.7995314390275,101.4034778917003,29.0831296309875,5.,12,JPL 17
1996 Q1,2450391.032277320230,.8398029304982347,.9986119400862491,57.41289219706957,31.3996264875077,73.35563244223592,11.0,10.25,JPL 19
1996 R1,2450324.239588845040,1.899198446453346,.98558370470141,139.4569085008034,149.745053172111,145.8144427603602,6.3,24.25,JPL 14
1996 R2,2450467.689902390664,2.60964242199692,.3099907820243109,334.0424860095179,40.24056119243135,2.605341982623154,6.9,20.5,JPL 21
1997 A1,2450619.103048617104,3.157173321926218,1.00212807702585,40.01605812453206,135.7666967185156,145.0716924869738,9.5,10,JPL 29
1997 BA6,2451510.077197878147,3.43646286538527,.9988845729283896,285.9396076031921,317.6605224286029,72.71704941680038,4.3,10.75,JPL 97
1997 D1,2450733.116661111300,2.247621963252406,1.001156661434818,184.9625869597518,279.1711538166631,141.8896054677941,6.,10,JPL 30
1997 G2,2450919.801631667613,3.08496320203447,.9941632505431036,239.8430345388761,55.8025185504454,69.83549825694868,6.4,13.25,JPL 29
1997 J1,2450572.303231115079,2.302130868274638,.9909911278901311,98.95456138653041,277.0760499333405,122.968328161198,8.3,9.5,JPL 22
1997 J2,2450882.933387731835,3.051148658144366,1.000558290058558,122.6716789843018,148.8445331910337,91.27339903252413,8.4,4.5,JPL 53
1997 L1,2450410.367582765205,4.8995627760222,.997973768285244,346.3646902937194,233.2998337205656,72.99146132053649,6.5,10,JPL 26
1997 N1,2450675.978673988088,.3957227625891588,1.000161684706786,344.1818414239403,147.6109769387793,85.96297497437043,12.1,6.25,JPL 11
1997 O1,2450642.921362175410,1.371813783751212,.984235442090833,336.1891989321773,231.2459845166411,115.8023964122071,8.,10,JPL 22
1997 P2,2450691.637717757677,4.262987507598925,1.027944846352167,24.50490081464011,302.910063753177,14.57908844680142,10.2,10.,JPL 19
1997 T1,2450792.644792433804,1.359108788125658,.9985197431035613,95.96514248045311,53.70274808499947,127.9926376573183,7.9,18.25,JPL 35
1998 G1,2451134.124335551667,2.133378612279255,.8236926083121225,236.3223182650248,341.3836647836291,109.7147269708957,13.8,4.5,JPL 19
1998 H1,2450917.925963692354,1.487290817566675,.99794040997194,1.325282826220376,222.1090703568467,104.6929600884632,10.,9,JPL 18
1998 J1,2450942.118837686697,.1532143985132998,1.000172171663882,110.5571894692113,351.6485588070252,62.93183004478351,6.5,7.5,JPL 77
1998 K1,2451057.538670285734,3.416609965717887,.9451516225859491,165.2502459179268,18.25626255935093,35.63603485358318,8.0,10.,JPL 18
1998 K2,2451057.730303599400,2.323478268198635,.9992762893002576,221.4179119337927,68.78107721354037,64.45667524465281,10.3,5.5,JPL 38
1998 K3,2450879.684065798243,3.546314429598131,.9979819977301114,47.82704043702886,307.9476159028873,160.2056072131957,10.,10,JPL 18
1998 K5,2451011.946210789028,.963546983714058,.9866912757228471,99.46027042851681,211.1176675043707,9.927136988567042,15.3,28.5,JPL 33
1998 M1,2451114.612047024048,3.118124364788787,.9927657771755545,19.40341967972074,256.0674643071092,20.38456410965324,6.5,14.,JPL 28
1998 M2,2451038.672329734186,2.725332779603543,.9977564405921836,37.2429943880075,260.8801947098152,60.18231357842177,8.3,11.5,JPL 21
1998 M3,2451011.609147823423,5.76823158140287,1.002293802409129,20.83810027226137,255.5266975257815,113.4228968574624,6.5,10.0,JPL 19
1998 M4,2450792.616806270294,2.600017417660438,.9973867690204228,106.2863013348337,92.9226691500038,154.5710965247214,9.5,10,JPL 11
1998 M5,2451203.068909342618,1.742289098389161,.9960246572623186,101.2829430444095,333.3767032180422,82.22888238983614,9.5,5.25,JPL 46
1998 M6,2451092.900675364083,5.978629682102896,.998879495913132,9.130636882591007,306.6036734395499,91.53998769919905,7.5,10.,JPL 26
1998 P1,2451104.336419045182,1.146153915263378,.9993594130639354,294.4529323278361,156.3730919994927,145.7285193610125,7.8,14.75,JPL 69
1998 Q1,2450994.008863311661,1.577876895676178,.9955953964298249,134.7322997226561,159.7846501977639,32.30581132638599,14.,10,JPL 21
1998 T1,2451354.748856382992,1.46772774078811,.9991140852305893,226.3516935918178,153.3578520536524,170.159948252212,12.2,4.5,JPL 80
1998 U1,2450936.000121543778,3.975444688770558,1.000438480606483,124.6456475589217,210.4570991100919,156.4285052793357,9.5,10,JPL 18
1998 U5,2451169.260012851621,1.236452925017131,.9879794331880046,51.13427487380235,66.65060505737807,131.7647501490547,11.0,15.5,JPL 43
1998 VS24,2451120.805442190416,3.40541202215339,.2439308650441009,244.6047567811966,159.1971390377563,5.030990985453479,11.3,10.,JPL 13
1998 W3,2451093.218689822461,4.914591729110549,1.000899592420905,6.88677297873199,123.9169810621705,129.1868772943146,6.5,10.75,JPL 30
1998 Y1,2451139.081639607719,1.746989621377203,.9238993762408438,339.8436273745078,98.85872325392678,28.10815562674253,14.,10,JPL 14
1999 A1,2451208.157426729260,.7307413961376154,.9958948892732364,232.6698624941882,259.1230023961218,89.4817884541915,14.3,10.,JPL 14
1999 E1,2451210.280157959754,3.920026178090202,.7601059555951749,329.76818734,127.8343456351106,46.88123230278046,10.6,4.5,JPL 23
1999 F1,2452319.144077802566,5.787018611359847,.9991295234393676,255.157503764398,20.02313274635543,92.03538807790534,5.9,7.5,JPL 45
1999 F2,2451049.190246737043,4.71807801068003,.9982110454122527,352.3526370470284,210.297745539234,56.42740994860667,7.8,7.75,JPL 20
1999 G1,2451027.144278335639,4.048556287902865,.8567729326684609,136.1254239225012,23.46205703098434,76.56819680473664,8.,10.0,JPL 6
1999 H1,2451370.672153359606,.7081071290213437,.9997447461967472,40.70156746673118,162.6508965827786,149.3529052012608,9.4,11.,JPL 43
1999 H3,2451408.719813907184,3.500834467400323,1.0029641547204,101.9104269022136,332.7293923999221,115.8373192327786,10.3,4.5,JPL 68
1999 J2,2451640.490994515436,7.109765512033074,1.001099387255943,127.1390667758038,50.04243225731285,86.4128157523887,6.1,7.,JPL 46
1999 J3,2451441.666864174447,.976809003451493,.9993863899472998,161.9805624642706,228.9789608121327,101.6560362757572,11.3,13.5,JPL 44
1999 J4,2451499.917906880057,3.781073689811309,.9997132168774958,95.11615280465972,264.479747594831,118.9091552847187,8.5,10.0,JPL 10
1999 K2,2451279.035887566381,5.290256483597464,.9657960272961131,4.57039709432164,300.31811825,82.19092525194981,7.0,10.,JPL 21
1999 K3,2451237.028478851852,1.928739193726361,.9916666321168841,341.1469899208782,266.9125238862315,92.27266704762168,12.,10,JPL 21
1999 K4,2451314.955365642510,1.442436726394941,.9164549465361386,8.794388053318583,241.4792759211496,120.7739936443832,18.5,10,JPL 9
1999 K5,2451729.885223494832,3.255393827479367,1.00176294986419,241.4854120851708,106.3797544565552,89.47126858827963,6.1,10.25,JPL 34
1999 K6,2451384.174309088751,2.246976756958352,.9935205329672524,56.76367963722824,245.3720622854073,46.34384451923982,14.0,4.5,JPL 24
1999 K7,2451234.276941066638,2.322718249770196,.9965215233102258,104.6600787066905,50.33097809974532,135.158549674382,13.,10,JPL 9
1999 K8,2451658.790841247185,4.200554110646589,1.000712457282209,164.6196806794889,195.3942180916349,52.73397508002674,9.4,5.5,JPL 48
1999 L2,2451395.385396429649,1.904764282945525,.9951456909124067,178.7158396771308,94.28981892384346,43.94172645028593,13.,10,JPL 17
1999 L3,2451548.408335907388,1.988917507295074,.9743645303353814,353.2978737153575,140.1613168839203,166.0992748759904,8.3,15.25,JPL 27
1999 N2,2451382.550573927051,.7612843547000608,.9974378819089564,357.8341958105273,254.6758931952324,111.6558981584972,10.2,7.,JPL 12
1999 N4,2451688.235989527205,5.504749075210731,1.004200278086434,90.42903560046291,345.9011668126452,156.9228948302204,7.3,8.75,JPL 43
1999 RO28,2451453.843385222750,1.231758862736674,.6507871024047508,219.8588315804995,148.4502985119165,8.191043609852208,20.7,4.5,JPL 17
1999 S2,2450775.118046931942,6.46774323415971,1.005270827128502,223.4974138483308,74.46097570107921,65.82021988533864,8.0,4.5,JPL 55
1999 S3,2451491.515653370344,1.894944288842581,.8999627638680425,44.12816462432897,11.8781953617595,70.56090888444659,4.8,29.25,JPL 36
1999 S4,2451751.662831081759,.7650889306889462,1.000108293667131,151.0499937079533,83.18058544347436,149.3849284408427,9.6,6.5,JPL 100
1999 T1,2451891.972018898095,1.171698738509632,.9998557718824566,344.7580005145944,182.4830068979577,79.9752134092422,8.3,7.5,JPL 88
1999 T2,2451872.966491807484,3.03740395187174,1.002011620205431,104.6679431351867,14.87882284604374,111.0020485096585,8.4,8.,JPL 28
1999 T3,2451786.874564016640,5.368402641123887,1.003056589228891,211.0968865717635,223.51543139,104.7591142496379,10.8,4.5,JPL 53
1999 U1,2451059.795973139390,4.139122798781426,1.003406468198359,291.1179358654528,58.2567377670868,105.745304591207,10.8,4.5,JPL 29
1999 U4,2452211.034642546001,4.915349947775232,1.007569462743453,77.52339374928516,32.28666634905108,51.92599070639325,10.3,4.5,JPL 64
1999 XS87,2451397.104541460797,2.771839576434878,.8405749675266072,151.3545326598667,266.7293589199456,14.84640783424893,13.7,4.5,JPL 15
1999 XN120,2451665.834663624306,3.286320816340474,.2139062792844382,161.7748703779777,285.4698148804891,5.028371372514552,9.9,10.,JPL 40
1999 Y1,2451992.548124368514,3.091379336280095,1.000857453473749,184.2648174723099,188.877121777751,134.7958731543009,7.3,8.5,JPL 67
2000 A1,2451738.714592378747,9.743099156552365,1.003953641274451,14.26971490830558,111.835346844194,24.5422200536565,4.4,10.,JPL 60
