pdes,tp,q,e,w,om,i,M1,K1,source
2010 E1,2455143.464037562253,2.662196801154881,.9758861608920391,296.9866694147084,169.2924259164864,71.69780414004083,11.9,9.75,ORB
2010 E2,2455294.426452180888,2.39873318337915,.7223701008074761,8.294555078399933,177.8993706640858,15.43700003047995,14.4,10.,ORB
2010 E3,2455292.004622698953,2.269054650088048,.9922169094622411,50.43275312668848,117.2724645991792,96.35781398033313,13.4,14.75,ORB
2010 E5,2455156.945862328928,3.88844462888347,.8427393911004639,147.8582491036396,17.08381074896005,18.9101637738186,7.3,17.,ORB
2010 F1,2455146.065036175569,3.587530040704582,.9475349150908285,127.5121490470241,344.3897909706914,64.93572087323412,7.0,15.75,ORB
2010 F3,2455413.036544206593,5.446686045753883,.9132638842623999,31.25651383053776,157.4101534913772,4.647569321014638,13.2,4.5,ORB
2010 F4,2455292.606155177379,.6138264939977027,1.000036470434923,120.7088308616833,237.2905545520301,89.14566820689076,13.9,10.,ORB
2010 FB87,2455507.890072446037,2.842763152599134,.9905008479762433,265.0258401521044,89.90219171992796,107.6253577857665,11.1,4.5,ORB
2010 G1,2455289.040089715172,1.204547141369098,.9974761783692827,168.6314916080522,287.4483957706563,78.38709952492869,14.1,4.5,ORB
2010 G2,2455806.550414317606,1.980773857555262,.9794071274976454,137.4252805316589,246.7810058805305,103.7452832541167,10.8,6.25,ORB
2010 G3,2455297.574845406111,4.907650665905385,.9981419877202846,75.19842902924908,313.7183006100888,108.2675999646729,8.7,9.25,ORB
2010 H1,2455366.400216087785,2.745544345649212,.9996768185832923,233.8202861497062,347.384052955756,36.53163220542724,12.4,11.,ORB
2010 H2,2455264.852609517976,3.107734396801548,.1929077165714307,130.1233349491815,64.30889926667975,14.25291236494805,7.0,10.,ORB
2010 H4,2455380.935279321509,4.820931378542509,.2721471145483182,181.188945234406,44.84659602288561,2.314286022222926,10.8,10.,ORB
2010 H5,2455304.209082989307,6.025951078469447,.1564488022227643,175.1299397461786,24.89947620247765,14.08718373611171,9.6,10.,ORB
2010 J1,2455232.319699384982,1.695658122071553,.9538278856884679,333.1091169501718,254.8133868845611,134.3849445974527,11.4,15.,ORB
2010 J2,2455351.365007201817,3.386996133687951,.9994591944383925,4.616552714241796,311.7948456006354,125.8515399945362,10.1,9.5,ORB
2010 J3,2455431.963821488653,2.455110518763155,.7268227351027902,157.3124586544468,106.6611888500052,13.25507775342125,11.4,11.5,ORB
2010 J4,2455319.671601267385,1.085532677520908,.9999935925132187,83.75334172763874,316.4053868551018,162.2965271698157,19.6,10.,ORB
2010 JC81,2455678.053837082403,1.810828664947294,.7773506455785488,12.57330798719058,30.76805234895705,38.69026902738793,10.3,10.,ORB
2010 KW7,2455480.845045315989,2.570441622259956,.9742556867305437,332.3057549138623,104.7615010241332,147.0608373144838,15.9,4.5,ORB
2010 L3,2455510.964619454340,9.882906994009696,.9992416163381267,121.7739674437364,38.27534016305332,102.6310721376384,4.7,10.,ORB
2010 L4,2455251.155252802415,2.825535958470039,.9647120093628968,95.76861780668467,125.5401686772342,102.8180833518523,12.9,7.75,ORB
2010 L5,2455309.663341618647,.7911694518314281,.904213935128771,214.7635879881051,206.4722722735252,147.0489422836135,18.9,4.5,ORB
2010 M1,2455538.228608146528,7.977048459608634,1.003926631945283,167.1888553918067,66.48616037427887,116.5763144698034,7.4,10.,ORB
2010 R1,2456066.392852179038,5.621417633849625,1.003665067972281,114.4960388905808,343.6496588264565,156.9333694322252,6.5,10.,ORB
2010 S1,2456432.829680073112,5.899919327718969,1.00124863730886,118.6171867342189,93.43229157444739,125.335282718799,5.8,6.75,ORB
2010 T2,2455752.325678059449,3.753596250124801,.3232208543240415,355.9417701262103,59.64929723313981,8.010783500463612,7.3,17.5,ORB
2010 TO20,2454719.079763674219,5.105326446625297,.08853300950705005,251.8934416362742,43.96555995758553,2.639091348169614,7.0,12.5,ORB
2010 U1,2455283.900283379980,4.903171796662708,.2611110080475125,88.99810467202231,281.3903632199907,8.246250128126514,7.0,13.5,ORB
2010 U3,2458540.599462776750,8.44582350505862,1.000914921354684,88.06441326204036,43.07277457679459,55.51204547415212,6.5,6.,ORB
2010 UH55,2455691.861102007529,2.767967633769075,.5751342802270648,221.6180586378951,235.2643954496181,8.662558273712227,7.1,18.,ORB
2010 WK,2455489.254028877809,1.765178493941443,.6919866306096585,40.8499919417121,11.48827491899084,11.47912510856336,15.7,4.5,ORB
2010 X1,2455815.219747320076,.4824207940167428,1.000067251452369,343.7981179505746,323.2351474030079,1.83956811421481,12.6,6.25,ORB
2011 A2,2455553.027327880357,1.557645917424215,.4988675040656024,94.54283914254589,54.72430944475097,4.474080390698889,17.4,4.5,ORB
2011 A3,2455911.587845746479,2.344841359159311,.9979938825751231,141.1610776277263,124.895271952043,26.07435262883368,9.9,8.5,ORB
2011 C1,2455669.502204439030,.8833783523685972,.9974331783204083,84.47350922446758,192.4383668029876,16.8256172380539,12.7,17.5,ORB
2011 C2,2455934.409309816090,5.388547717622368,.2684718598624878,160.563611569923,12.20198083881589,10.91094365924068,7.1,12.75,ORB
2011 C3,2455659.028082949315,1.516894581976452,.9952743991253196,206.809904731103,20.8899634446835,49.37610702104371,14.1,22.75,ORB
2011 F1,2456300.536006760915,1.818879458128998,1.000042540832777,192.5649188491038,85.11890675851191,56.6107679212758,10.3,4.5,ORB
2011 FR143,2455631.098869155308,3.735424646733953,.4530489663870787,349.9169820158194,191.022625980524,16.01360027644634,14.7,4.5,ORB
2011 G1,2455820.912191833669,2.155141635981529,1.0010001746876,354.550126456348,152.5909602984702,162.2334981271972,14.4,5.,ORB
2011 J2,2456651.805985140500,3.443446474818716,1.000504558674218,85.29608230378025,163.9475684060354,122.7988226013312,7.7,7.5,ORB
2011 J2-B,2456651.747036075379,3.442848400894227,1.001330781705065,85.26719263970504,163.9429873370576,122.8023475103961,6.9,14.5,ORB
2011 J3,2455585.887978679951,1.450992227876091,.9258319357568648,27.84496409840208,21.51228368098265,114.7123817918573,16.2,4.5,ORB
2011 JB15,2455948.171123589396,5.018709948932572,.3187358370517921,110.926709178121,153.7681804936313,19.14127272657622,6.9,13.,ORB
2011 K1,2455673.427628228061,3.376629209638878,1.007027970829694,167.09708095,70.73739296643215,122.62486475,11.7,10.,ORB
2011 KP36,2457535.374941329452,4.883307120111355,.8728684587173366,180.5951008379727,173.4003272363083,18.98678073766201,7.5,7.,ORB
2011 L1,2455548.802045094742,2.242373711221951,.7967985213593568,294.4706598268829,252.3638461023042,65.51267762366047,10.4,12.5,ORB
2011 L2,2455866.773125741211,1.943448904548063,1.001772573495169,257.0281276952634,131.3477253936223,104.2574261261314,11.8,13.,ORB
2011 L3,2455784.000434367806,1.923845534598865,1.000101676263677,27.72702943918406,307.7552007754244,87.11442266015185,14.7,4.5,ORB
2011 L4,2456361.669960002417,.3015442238164768,1.000032767108972,333.6516376633611,65.66588639150341,84.20819702923397,7.8,6.5,ORB
2011 L6,2455584.289693516269,6.787628639215751,1.003737758104043,331.5987257996812,214.4826575429092,171.4562474433502,13.2,4.5,ORB
2011 M1,2455812.072466690747,.8957526051155204,1.002674264300668,119.568946668613,324.7956733500447,70.18317197361739,12.3,18.25,ORB
2011 N1,2456078.786516225039,2.857717480375384,.5459461023265804,331.0561884672269,77.69050998736151,35.66888367032587,12.8,5.25,ORB
2011 NO1,2455581.698079449389,1.240969025407936,.7789841914811642,263.4465227318821,296.1139033145848,15.38420163394576,17.1,4.5,ORB
2011 N2,2455853.242820885998,2.563359894667371,.9997033297941526,357.0414130407124,274.0190324563712,33.67502507449191,7.1,21.25,ORB
2011 O1,2456157.970816860350,3.890652677082244,.9967843041955771,232.3825977424196,89.81681151984263,76.49888598673195,7.5,9.5,ORB
2011 P1,2455399.499453518729,4.955674343083501,.3596771664206813,342.5814462413733,9.531979043645689,6.170965019659189,6.9,11.75,ORB
2011 P2,2455453.014389939974,6.148104958574098,.369819231884631,76.38463321861438,204.0185248369797,8.989635670048697,6.7,12.,ORB
2011 Q1,2455741.954881000737,6.780085405768498,.9979126544659841,135.9264482236275,142.2439066896546,94.86201443804366,7.5,10.,ORB
2011 Q2,2455946.288493365445,1.349560902203217,1.000074961854828,34.62856985816699,287.3695262596481,36.86657639635956,4.7,23.25,ORB
2011 Q3,2455787.785971545656,2.367778574982807,.5315328110342771,310.2201147806904,35.31891708058635,6.051989489989321,14.8,8.,ORB
2011 Q4,2455825.583455141839,1.112227416706415,.974158227443668,1.880850387483179,252.0857091205893,147.8430700500252,11.7,9.25,ORB
2011 R1,2456220.120931479985,2.07957108377623,1.00074116581749,308.861191719694,221.4084577921081,116.1968421515487,9.9,6.,ORB
2011 S1,2456893.080868877154,6.894272392227426,.2031871808841568,193.3401340178101,218.8963097728602,2.679312493288621,7.0,11.,ORB
2011 S2,2455860.847765786202,1.115120350025716,.9316148499421462,192.1899849795159,288.0703246751929,17.57253785793546,15.6,4.5,ORB
2011 U3,2456082.396106973054,1.071437247480918,1.000449228774744,287.8238931135182,228.3789198430203,116.7759557054995,11.8,14.5,ORB
2011 UA134,2455902.694251589549,2.051509997031235,.6327008112046073,32.32197937519727,40.63821959388974,10.53949438836599,15.7,10.,ORB
2011 UF305,2456130.665405569240,2.138211981833665,1.000674103519054,121.9944825257625,297.4358691551147,93.96074438890552,6.6,15.5,ORB
2011 V1,2455693.418516472577,1.709324459954524,.5553639464704978,259.5431656798639,60.08354864566956,7.398202171237043,17.6,4.5,ORB
2011 W1,2455949.039175041388,3.312060743982322,.2886515598754274,282.4728480997156,161.8837154125267,3.718612751134682,7.3,19.,ORB
2011 W3,2455911.511809000032,.005553814151232848,.9999294152687143,53.50921241435645,326.3691470244605,134.3558107377023,15.3,9.3,ORB
2011 Y2,2456008.196009398791,1.787147805365588,.7129204468767503,131.1876136876323,310.0183882902152,6.351398892805054,13.6,16.25,ORB
2011 Y3,2455796.438668997572,3.497843193107734,.7049148254644865,340.6799065742463,84.80260480082671,26.51685373785763,11.7,10.,ORB
2012 A1,2456626.139626720299,7.604434452614377,1.001194957692109,191.7586959021335,277.9720387449908,120.9000173923967,10.1,5.25,ORB
2012 A2,2456236.600841314246,3.537474521666916,.9963877725497086,101.6720433046215,191.4047721428131,125.8684773041127,10.6,5.5,ORB
2012 B1,2456496.643287428070,3.825152587479493,.410505348289204,162.1829386713441,36.19420302319435,7.62778125982812,6.4,12.75,ORB
2012 B3,2455902.334714847145,3.536536414914726,1.001183364923015,50.73326108789811,252.9994940349564,106.9329153015011,13.4,4.5,ORB
2012 BJ98,2456190.935923559688,2.15657774250929,.8736495875635185,72.96983048833226,124.0317461903936,2.636891990126354,8.0,19.25,ORB
2012 C1,2456328.022491328693,4.837975154766315,.9962058321457286,279.8891505012245,300.6399259612749,96.2777092518686,6.7,11.25,ORB
2012 C2,2455999.141810725676,.8023137706433678,1.003077829586966,62.65860349207035,117.9966890339537,162.7892307787573,16.6,37.75,ORB
2012 C3,2455839.915960047911,3.624891488598848,.626527172629985,344.8516122270328,135.4412675874763,9.189868050182183,13.5,10.,ORB
2012 CH17,2456198.722560725326,1.296093483069156,.9999881805608714,137.9935516752915,125.9847154706221,27.74419206731434,14.0,4.5,ORB
2012 E1,2455746.546131823108,7.502903883059695,.998012849590497,48.88731357943042,286.3196423018894,122.5420184092779,6.9,9.75,ORB
2012 E3,2455694.420397260472,3.827318559353372,.9827149050986322,103.515421946193,5.530997824829866,105.6586084481255,9.9,10.,ORB
2012 F1,2455976.590042322372,2.550933607818484,.9657066951325476,300.4253992488747,129.9654975442234,159.3968325987302,13.8,10.,ORB
2012 F2,2456392.515520287442,2.897067593860656,.5422397548673589,33.19284004876128,227.1351640056861,14.72469123202542,12.0,8.,ORB
2012 F3,2457119.197421338797,3.45693941739493,1.00163676179241,104.0205141177845,164.617309024508,11.35469753212712,8.1,7.5,ORB
2012 F6,2456376.013967060896,.7312382532220438,.9984989157707214,304.9869169886965,332.7152960821801,82.60887339118153,5.6,14.75,ORB
2012 G1,2456085.376302847020,2.583702565294662,.3851947795955829,287.9265011659082,282.2357168226553,11.70752499171704,15.2,10.,ORB
2012 H2,2456051.231814682628,1.71677217643348,.8936094438037731,295.9019823745012,184.1359475078656,92.83558531160249,15.7,10.,ORB
2012 J1,2456268.734285094252,3.158710755121596,1.001327766442323,147.2727329549897,235.2170616046954,34.18608906305249,6.0,12.,ORB
2012 K1,2456897.160363006209,1.054597098294,1.000152915493971,203.1066008825931,317.7376491689354,142.4282581726916,7.3,6.75,ORB
2012 K3,2456200.831322715519,2.076862345208615,.425960081442983,172.3005719123418,125.8813161908328,13.20116707544377,7.4,29.5,ORB
2012 K5,2456260.187787428956,1.141810998978076,.9985264981019603,139.289758710655,279.0390212042847,92.8480254183311,12.8,5.75,ORB
2012 K6,2456433.960743233729,3.35303220900968,.9991987753308721,338.8267850717343,206.8985408988809,135.2151033902068,8.9,7.75,ORB
2012 K8,2456888.831033022378,6.463005008005234,1.002343080761075,75.84979315957342,312.8056772311116,106.1112633262136,5.5,10.5,ORB
2012 L1,2456286.913667731627,2.262410000030632,.9970529043988378,140.2893267650839,271.7668746031932,87.21916562775003,11.8,8.25,ORB
2012 L2,2456421.836747988222,1.508544861358737,.9973334994126962,205.7863950788161,270.3021161932506,70.98059405297921,11.3,6.25,ORB
2012 L3,2456090.720012057651,3.045029464598844,.9907916418741552,107.0934182632089,53.48978216542861,134.1966469627778,8.9,15.25,ORB
2012 LP26,2457251.073198018471,6.536054577980472,.999279756298616,145.153209688357,153.9872478090405,25.37984911505306,9.4,6.25,ORB
2012 NJ,2456091.590281097417,1.29189011014861,.8480620374298449,338.4139062493553,315.763185318045,84.3754608943381,14.8,4.5,ORB
2012 OP,2456266.243319706295,3.60707075470781,.996579402905264,351.4353643079992,267.3703391406573,114.8287856983966,14.4,4.5,ORB
2012 O1,2456132.406537544596,1.499145533803354,.5792439383964281,222.1098868944044,111.2789608167202,11.4285782017345,18.9,4.5,ORB
2012 O2,2456103.599441127633,1.6608341837378,.5382710102096243,183.0473914904109,120.8135816327748,24.52745486680309,17.3,10.,ORB
2012 O3,2456155.572565457623,1.599448442025251,.6488070622051638,343.6503537316458,336.9963402114882,16.49672170524013,15.8,15.,ORB
2012 Q1,2455966.893862351823,9.482233072331526,.6371248046829634,139.2424263814257,184.4372917191307,45.18265072196867,6.6,8.25,ORB
2012 S1,2456625.264530286448,.0124667131396643,1.000005095690719,345.5411989420559,295.6865418045648,62.16289397901024,10.2,4.75,ORB
2012 S3,2456535.635152364404,2.308065988634098,1.000708290426972,183.7527333481647,121.3058181629985,112.9307981250601,13.7,4.5,ORB
2012 S4,2456471.523403002672,4.348728415231951,.9999819926719808,163.6154852424364,173.1035240071253,126.5413341641622,9.4,8.75,ORB
2012 T2,2456395.461473504141,4.821431224329933,.1596239134462965,309.5973315107189,73.73622823927289,12.56239166911833,10.2,10.,ORB
2012 T3,2456045.430049164206,2.383874255590181,.6045348954980396,196.8025293364212,114.2596965639697,9.509711898087438,14.9,10.,ORB
2012 T4,2456211.321501002862,1.953268657949536,.9825597467463987,219.825018131916,99.45169398580465,24.09210048882733,16.1,4.5,ORB
2012 T5,2456347.558470121101,.322825502558134,1.000433520647339,318.0941911123026,230.594453549634,72.09841478034346,15.3,4.75,ORB
2012 T6,2456165.885356304167,1.775087002995631,.8763375117617659,198.0986533890619,186.2204609950616,33.27550117765739,15.7,7.,ORB
2012 TK8,2456423.292786725762,3.090933808237938,.2613695211948251,128.2322672129606,289.7399473633304,6.294573115095142,7.6,20.75,ORB
2012 U1,2456843.222680107279,5.263903477331076,.9995648847685535,70.04990253920136,26.98257342534774,56.33902021318833,8.3,10.,ORB
2012 U2,2456265.769198455029,3.62778506356466,.5065687344688919,229.534875779256,186.8630689771828,10.53447533300739,12.1,10.,ORB
2012 US27,2456332.058797767686,1.820843212129459,.6485800781421639,1.270449712973052,49.20658082506954,39.29294285783462,6.9,33.75,ORB
2012 V1,2456495.037322572875,2.089028200367195,.9994452126134354,123.3401726265572,85.36942147896498,157.8399443709963,15.1,4.5,ORB
2012 V2,2456521.000377521620,1.454755746792016,.9976239367080847,217.3232572628736,262.1647709080186,67.18478717225561,8.4,12.,ORB
2012 WA34,2456317.674535991806,3.173201440598142,.3402501650904209,353.2424817531507,94.52890686805915,6.116702704758546,15.5,6.5,ORB
2012 X1,2456710.133478338204,1.59891007410995,.989572081770421,132.11367729,113.1464275550719,44.36732616876064,5.5,14.25,ORB
2012 X2,2456382.813404042632,4.748158036287616,.7704974093897997,215.6311350370557,271.0232944392426,34.12391112553792,12.6,4.5,ORB
2012 Y1,2456310.696867299071,2.016200871477807,.9468643291534705,268.8307657516833,193.2450890692166,20.95942008244565,15.1,10.,ORB
2012 Y3,2456165.346342566576,1.764843475839666,.93994216589211,235.6942960582961,122.7079621602757,73.23190669390085,12.9,4.5,ORB
2013 A1,2456955.675811088666,1.399764990633582,1.000085526301256,2.449169482138664,300.9994099243701,129.0329176101494,8.5,9.,ORB
2013 AL76,2456274.825626626516,2.047469722863937,.6838864958843407,27.2008959264397,145.9376195028269,144.858571736202,16.1,10.,ORB
2013 B2,2456475.019192741957,3.734134526326589,1.002702966807801,156.4335851318248,331.9587887079546,43.45488960995864,13.1,5.5,ORB
2013 C2,2457263.917624864500,9.131003023108132,.4313243906275829,308.7561973967266,247.5217826521379,21.33991543645082,6.6,7.75,ORB
2013 D1,2456396.220456744508,2.460129113768066,.7808786089923646,252.6315005274206,294.9748842134969,10.09356443867105,13.5,10.,ORB
2013 E1,2456455.617214214331,7.781629632021834,1.002258434672265,311.4257641083902,134.0288213597025,158.7203766750952,6.6,8.75,ORB
